pred_obj_id,pred_obj_id,airplane,automobile,bird,cat,deer,dog,frog,horse,ship,truck
3.0,6,0.00019338228,5.3498054e-05,0.07202238,0.020464879,0.01929961,0.0016334006,0.8858425,2.0807889e-05,0.0003673988,0.00010213832
5.0,3,0.0015878774,0.00037341163,0.06073175,0.80889744,0.004036114,0.09940091,0.008142925,0.005724774,0.00058500934,0.01051977
0.0,2,0.00012076796,0.0001454685,0.70013624,0.06932327,0.012038832,0.078348875,0.13560496,0.0036878877,5.8965532e-05,0.0005347567
8.0,8,0.0019220579,0.0011547413,0.00010051677,0.00021137838,4.0656392e-05,0.00014814035,5.824945e-06,8.279489e-05,0.995447,0.00088688993
1.0,0,0.93706155,0.0008823924,0.0023221653,2.5770249e-05,1.4980805e-05,1.3650725e-06,3.1628567e-06,5.1416287e-06,0.058247875,0.0014356229
4.0,7,0.0017746742,0.00804166,0.00860227,0.010497704,0.0060361624,0.01838471,0.00012527476,0.848055,0.0041221348,0.09436032
7.0,6,0.0005742365,0.0025464538,0.06412153,0.062022425,0.02087646,0.010922555,0.83641493,0.00038360918,0.00040423725,0.001733606
0.0,5,0.0001438972,7.757794e-05,0.011869494,0.19489786,0.012011606,0.5812986,0.05687254,0.14246531,0.00032624116,3.6834008e-05
6.0,3,0.0019540484,0.004409614,0.12023958,0.55869144,0.0036863068,0.26591194,0.027493441,0.007651336,0.0027313358,0.0072308662
5.0,9,0.00090905576,0.00704996,7.729291e-05,0.00013732773,4.5541256e-06,2.5858446e-05,6.207613e-06,0.00025733118,0.00033923073,0.99119323
7.0,8,0.009423178,0.052613042,0.0002755849,8.940551e-05,5.639343e-05,5.1278316e-06,6.7634464e-06,3.4767095e-06,0.93674564,0.00078134413
1.0,2,0.0012478319,8.3034305e-05,0.6970399,0.028828487,0.021251451,0.010115765,0.23791401,0.0024391203,0.0005772618,0.0005032387
5.0,3,0.0028596187,0.00041143614,0.004912271,0.5968629,0.01827071,0.286128,0.07543736,0.01093538,0.003920266,0.000262031
3.0,4,0.02198963,0.017366437,0.048684727,0.084973626,0.52858704,0.0061863065,0.26199636,0.0032514394,0.025199639,0.0017647104
9.0,7,8.824594e-06,2.2378426e-06,0.00010990375,0.00022895927,0.005019393,0.0022252856,2.749081e-06,0.99239975,1.3270335e-07,2.796986e-06
5.0,6,7.784612e-05,8.400689e-06,0.00555517,0.053164408,0.010259547,0.02708142,0.9030335,0.0007441949,5.8676836e-05,1.6798742e-05
3.0,2,0.0012893155,0.00096109393,0.36276063,0.041305035,0.044194598,0.13533294,0.10644084,0.30574074,0.0002246481,0.001750121
3.0,1,8.3247476e-05,0.99668413,4.099341e-07,3.4493787e-05,3.0847957e-07,2.7066803e-06,2.2172298e-05,8.110811e-08,0.0022145587,0.00095786114
3.0,8,0.107264936,0.08784374,0.25432995,0.07107751,0.014930224,0.025141746,0.0019239094,0.09399969,0.27178332,0.071704954
9.0,0,0.36357996,0.0014039791,0.21081948,0.012262893,0.11136077,0.011884427,0.0022417856,0.24479918,0.028065048,0.013582454
1.0,2,0.0014257699,0.000741701,0.545479,0.092708915,0.014479212,0.21029451,0.02815563,0.09819451,0.00039750477,0.008123188
0.0,1,0.001213967,0.9869695,1.9717581e-05,2.8718228e-05,2.813572e-06,3.4594689e-06,1.1297151e-05,2.397438e-06,0.002778859,0.008969398
6.0,2,0.06476163,1.8485101e-05,0.6277917,0.2303154,0.0022466823,0.0650118,0.00037092503,0.0015862951,0.0010543865,0.006842741
6.0,4,0.0036526115,0.0001784082,0.18405998,0.11976984,0.6604977,0.007712021,0.0129631935,0.009013399,0.00186378,0.00028898974
6.0,5,0.007249963,0.00012485417,0.20601112,0.37258196,0.0023088057,0.39349955,0.010727227,0.0034720998,0.0029856605,0.0010387388
6.0,0,0.843681,0.017275719,0.00077524653,0.0044422452,0.009439141,0.00031547964,0.11782246,9.075853e-07,0.0011041437,0.005143619
1.0,9,9.671832e-05,0.016663026,4.1834965e-06,9.875505e-05,5.932659e-08,2.0171261e-05,1.2360084e-06,1.0822506e-05,9.5620795e-05,0.9830094
9.0,0,0.83427596,0.0003386374,0.012211403,0.005099296,0.00036421817,0.004337271,0.00031484957,0.0026334906,0.024912639,0.11551225
4.0,3,0.0072351573,0.0006735122,0.11923816,0.6057611,0.0361798,0.21728785,0.0069821086,0.0039387997,0.002187257,0.00051625125
2.0,3,0.0007427362,0.00011879699,0.0030375288,0.73893696,0.005037584,0.21699408,0.029036734,0.0038306178,0.0020348302,0.0002301991
8.0,9,0.016888063,0.008331786,0.003161685,0.052423906,0.005530271,0.008940088,0.0028889421,0.03883344,0.13235267,0.7306491
1.0,5,0.00043680388,1.3177126e-05,0.00074338244,0.010445406,1.3763544e-05,0.98449266,9.062986e-06,0.002837508,0.0009831396,2.507141e-05
3.0,6,0.010348543,9.3269016e-05,0.030480828,0.2366466,0.0012189721,0.06427911,0.61759454,0.00026431336,0.03735427,0.0017195739
6.0,8,0.08847772,0.010411071,0.002516943,0.0041924817,0.00049179187,0.00028319095,8.642966e-05,0.001780236,0.87572074,0.016039446
8.0,1,0.074094884,0.4833393,0.048906334,0.011037837,0.0033312852,0.0066350927,0.0024516084,0.010527409,0.010410088,0.34926617
2.0,4,4.1368756e-05,0.0018712219,0.0031090816,0.0010704871,0.9859928,0.00025740702,0.0073129754,0.0003153507,2.1624628e-05,7.698845e-06
3.0,0,0.82028633,0.00030085928,0.0009841792,8.5384985e-05,0.00033004332,2.0384132e-06,9.042117e-05,2.1245955e-07,0.17778212,0.00013846233
5.0,3,0.004065893,0.00014177129,0.011323154,0.52442086,0.021793034,0.28217041,0.015381646,0.0918732,0.045235686,0.0035942858
8.0,9,0.0028449341,0.011226492,4.2637257e-05,0.0005018349,3.4788611e-06,0.00010547601,6.833157e-05,4.3015498e-05,0.0005093965,0.9846543
8.0,9,0.00021102476,0.04004027,7.808151e-06,2.514826e-05,3.0824074e-07,3.7067798e-06,1.6970453e-06,1.31095685e-05,5.7436893e-05,0.9596395
7.0,7,0.06841543,0.0014786719,0.003936726,0.011519307,0.03742803,0.009624012,0.0004701112,0.8361842,0.003817908,0.027125677
5.0,5,0.00030527884,0.00092712056,0.000565712,0.30845463,0.020801043,0.62309355,0.00043678828,0.044523638,0.0008728829,1.929063e-05
2.0,0,0.6879222,0.0004407909,0.013277991,0.00082838663,0.007984379,1.9638113e-05,8.901626e-05,0.00010078287,0.2889292,0.00040763148
1.0,0,0.51876104,0.00055346434,0.18086916,0.015135062,0.056213778,0.025056582,0.00043813666,0.18016016,0.021037921,0.0017747253
2.0,3,0.0044033383,0.0015085137,0.021288786,0.748641,0.05733495,0.09470769,0.003961166,0.06231899,0.0003297479,0.0055057583
4.0,8,0.003993314,0.00054594205,1.2074995e-05,3.0581482e-06,4.321029e-06,8.6150334e-07,1.4999589e-06,7.325984e-08,0.99538666,5.216266e-05
3.0,8,0.18822162,0.32454777,0.00053720805,0.001997581,0.0009914748,0.00015449172,9.139153e-05,0.0014107297,0.44353408,0.03851369
9.0,2,0.05284158,0.0020887547,0.74639785,0.0036749272,0.09398906,0.0037110033,0.00071726146,0.02222898,0.07281868,0.0015318207
3.0,1,0.041343592,0.48870042,0.18038924,0.032813936,0.0009977211,0.0060459203,0.042096708,0.00013335102,0.08476076,0.12271834
3.0,4,0.0008768286,0.0006192691,0.06039647,0.03697797,0.58321464,0.029465074,0.2875364,0.0005364942,0.0003262799,5.047552e-05
1.0,3,0.0037074545,0.018423693,0.19457662,0.47094336,0.006572987,0.20430738,0.024029484,0.038939536,0.0024312166,0.0360682
8.0,0,0.8989904,0.00038492962,0.009042543,0.00043468166,0.00661962,5.4758828e-05,2.6897404e-05,9.633984e-05,0.08418664,0.00016310033
2.0,7,0.0011462233,8.219805e-06,0.14081456,0.08927677,0.010860885,0.05955954,0.00024132492,0.69794893,2.680636e-05,0.00011669431
1.0,7,0.0073867813,0.016317189,0.021566756,0.1556572,0.016248534,0.05979353,0.004922443,0.5963776,0.0014820724,0.12024795
3.0,1,3.0417373e-06,0.9545374,3.3281227e-09,7.287339e-08,4.3585496e-10,2.6667495e-09,2.7533554e-08,6.4188086e-09,2.3792647e-05,0.04543566
7.0,8,0.31791252,3.517003e-05,0.00063656096,7.124342e-06,4.9578302e-05,4.858484e-07,4.3409185e-07,1.3347578e-06,0.6813228,3.397502e-05
6.0,5,0.0038732956,0.0014012832,0.033326145,0.16168755,0.0029186886,0.78433686,0.0031360474,0.0068395683,0.0006237352,0.001856958
4.0,7,0.000104132036,1.4356679e-05,0.0014722446,0.007430546,0.010255537,0.031599175,3.1811705e-05,0.94902956,8.093898e-06,5.447594e-05
0.0,9,0.015674831,0.0033477545,0.15431632,0.14648342,0.029089527,0.038484648,0.14420733,0.049697038,0.0008949321,0.4178042
0.0,8,0.0853213,7.8147816e-05,0.00035348962,3.1592794e-05,0.00019847332,6.9907464e-06,1.2141546e-05,1.0724374e-05,0.91381663,0.00017044506
0.0,6,0.00016974848,0.0005830616,0.010879849,0.069361076,0.0959423,0.017101636,0.8051393,0.00053959055,5.1880634e-05,0.00023153503
1.0,5,0.0052246954,0.0006402219,0.0059932056,0.082881406,0.00032421757,0.84807974,0.0009459524,0.012518944,0.042413954,0.0009776164
5.0,1,0.014635113,0.69170576,0.009234383,0.0041183257,0.00178643,0.00062121794,0.0005081662,0.001753604,0.13667524,0.1389617
1.0,3,0.0013412472,0.000100144476,0.06031246,0.65680057,0.03284003,0.10640905,0.13731283,0.0033993367,0.001016773,0.00046756217
1.0,3,0.054651268,0.0021092494,0.17275955,0.37056294,0.111556605,0.24096818,0.00277493,0.015310188,0.028971028,0.00033615873
4.0,0,0.76917046,4.3993343e-05,0.20607978,0.005213389,0.0016029199,0.005971557,1.54369e-05,0.0023720455,0.009421961,0.00010836267
7.0,5,0.0003374408,0.002691836,0.04007854,0.23192485,0.005260853,0.6742255,0.031085534,0.012646289,0.0011645578,0.0005846312
9.0,8,0.01128922,0.0005013908,0.00031060146,0.00022096874,0.00018855307,9.343391e-06,2.976931e-05,2.2601434e-06,0.9873037,0.00014415217
5.0,9,0.00021588504,0.001705284,8.546687e-06,6.930523e-05,9.945007e-07,6.5105764e-06,8.3679615e-06,7.641561e-05,2.2800776e-05,0.9978859
2.0,8,0.3241558,0.17362948,0.00031354933,0.00042084535,0.00014822198,5.024891e-05,0.0017363381,2.3490322e-06,0.48342806,0.016115088
8.0,3,0.031360883,0.029925106,0.12559552,0.24373075,0.20951456,0.08482712,0.020326259,0.10621516,0.02591012,0.12259451
4.0,9,0.014104871,0.15221818,0.00023456353,0.0003400723,2.1487042e-05,6.2310566e-05,3.1094154e-05,9.612784e-05,0.26671284,0.5661784
7.0,5,0.00012787711,3.5483292e-06,0.024292758,0.31254482,0.0021016402,0.6527588,0.0021981173,0.005933316,1.781897e-05,2.1329482e-05
9.0,6,2.2872218e-05,0.00012972127,0.0030773988,0.11411292,0.031755123,0.055608366,0.794967,0.00023102897,8.605698e-05,9.467337e-06
9.0,4,0.00012330877,0.00015309932,0.048411157,0.020234698,0.82821923,0.053019363,0.016932994,0.032837417,2.4486571e-05,4.4260196e-05
6.0,2,0.09445135,2.1079315e-05,0.76718247,0.006468643,0.1168914,0.004167321,0.00045107963,0.0053642,0.0048219296,0.00018059944
2.0,8,0.0014201018,0.00059079257,1.7284492e-05,1.1237878e-06,3.2968262e-07,6.33668e-07,5.230224e-08,7.2673464e-07,0.99779105,0.00017793113
0.0,2,0.2957479,0.00040012764,0.41200036,0.16262631,0.013756342,0.08542044,0.015342936,0.0026505173,0.010514609,0.0015404808
0.0,8,0.029552905,0.08230221,0.0076327287,0.003232206,0.0032645976,0.0003205929,0.0010164361,0.00022137696,0.8663677,0.006089206
0.0,1,4.410117e-06,0.9995684,2.3328768e-08,1.1393267e-07,6.975702e-09,1.0004913e-08,9.548945e-08,3.4781498e-09,4.826963e-05,0.00037872096
3.0,3,0.00039280826,0.00038996927,0.11402278,0.33930674,0.094705924,0.117809646,0.32574674,0.006064889,0.0013201602,0.00024026501
5.0,5,0.00018819315,0.00033960046,0.016674487,0.100536756,0.00036582464,0.86858165,0.0007338134,0.010740034,0.001363216,0.00047629623
0.0,4,0.0025418713,0.0011362365,0.1653544,0.020319665,0.55971754,0.014856526,0.23272142,0.0022914812,0.000703045,0.0003577745
5.0,1,0.15915784,0.28422293,0.15559581,0.010209246,0.0036790862,0.01705487,0.0065662465,0.0017316666,0.20971088,0.15207139
5.0,5,0.014443802,0.0053387033,0.02422077,0.36520746,0.09112809,0.37507737,0.002199946,0.10140658,0.005143345,0.01583397
2.0,8,0.0012942492,1.8048748e-05,9.229756e-06,6.491012e-07,2.6137757e-06,2.6645156e-07,7.913196e-09,2.1087355e-06,0.9986444,2.8418805e-05
7.0,2,0.0109256925,3.1992308e-06,0.9864993,0.0004799464,0.00082261086,0.00033758467,0.0004842974,5.4337695e-05,0.0003766004,1.64267e-05
8.0,7,6.386186e-06,1.671507e-07,0.0007379781,0.000116719995,0.0006563572,0.0010286048,1.2529281e-07,0.99745315,1.2158792e-07,3.9793332e-07
4.0,2,0.0007024082,0.00016980222,0.35977006,0.044086024,0.25088087,0.022955483,0.015531487,0.3047722,4.3902735e-05,0.0010877266
8.0,0,0.897068,0.00024647533,0.08496896,0.00011949943,0.0005789741,1.1198457e-05,1.8406068e-05,1.2414928e-05,0.016861513,0.000114467446
4.0,3,0.0010438445,3.143709e-05,0.003597551,0.6315239,0.011114258,0.27369556,0.06733493,0.011176086,3.3918837e-05,0.00044847841
1.0,2,0.0011301939,0.00019839851,0.48372936,0.3187427,0.0005570423,0.18967102,0.0010986978,0.0009781866,0.00011930563,0.0037751033
6.0,5,0.005386939,0.0055878656,0.019971117,0.07481839,0.0055194637,0.8467509,0.0048465463,0.029382937,0.00093740586,0.0067983605
1.0,1,6.283299e-05,0.9976019,7.644601e-06,6.4257125e-05,2.4916212e-06,1.1181495e-05,1.8151002e-05,7.356222e-06,0.000550802,0.0016734098
3.0,1,0.00034437276,0.6423018,1.8033039e-05,7.023479e-05,3.5808966e-06,1.30330445e-05,1.7052738e-05,1.1645638e-05,0.0002461862,0.35697404
6.0,1,1.2198053e-05,0.9958948,1.356448e-07,5.0567696e-06,1.9911596e-08,2.251674e-07,1.1855456e-05,2.155015e-08,6.6545335e-06,0.0040689525
8.0,3,0.0025527861,0.23712245,0.08362075,0.41345277,0.0018959907,0.19077235,0.0074392823,0.013911375,0.00254691,0.046685155
1.0,4,0.0041761827,0.007191817,0.069118865,0.3342191,0.40791148,0.05367916,0.054934517,0.06287276,0.00042702508,0.005469122
3.0,2,0.09730736,0.002785498,0.50334126,0.005994994,0.31550363,0.0046273884,0.0027465855,0.010690376,0.05486028,0.0021426997
3.0,5,0.0015203721,0.0017147934,0.3411624,0.1087466,0.003198942,0.44801947,0.06477221,0.02446004,0.0006327847,0.0057724677
0.0,4,0.019632464,0.0075405473,0.17917581,0.040550478,0.46335635,0.038908117,0.0014680409,0.16043495,0.0878523,0.0010809383
5.0,9,4.400584e-05,6.3782754e-05,3.5768355e-08,2.88995e-07,2.4793198e-10,3.6141277e-08,1.0729943e-08,3.774081e-08,6.645678e-07,0.99989104
1.0,2,0.00060023693,0.00014245896,0.9147159,0.0036118196,0.022858849,0.0019585371,0.055636823,0.0001352858,0.00029060405,4.946055e-05
6.0,0,0.99931335,3.3607303e-05,0.00018517241,4.090418e-06,1.1495374e-05,3.7160743e-07,1.1743352e-06,1.891516e-07,0.00037242952,7.828559e-05
1.0,5,0.0016196714,0.00017101575,0.21482281,0.054283958,0.00070707675,0.7191328,0.00502014,0.0027671033,6.414669e-05,0.0014112381
6.0,0,0.5201529,0.015701989,0.018674482,0.0088934945,0.083131574,0.003216415,0.026091889,0.0014044322,0.29582942,0.02690344
8.0,7,0.0039967992,0.0012968192,0.013044336,0.005294159,0.37155002,0.01316262,0.0013673394,0.5886103,9.98125e-05,0.0015778232
7.0,3,0.00028001415,5.584102e-05,0.032916363,0.7677783,0.028431227,0.068213545,0.088361405,0.012664525,0.00038106207,0.00091774977
6.0,3,0.010300434,0.0028941983,0.026768569,0.36066318,0.119448945,0.06862033,0.070633315,0.29038963,0.0007601897,0.04952115
8.0,8,0.008743526,0.009215174,0.011240275,0.38301408,0.015313533,0.06899228,0.03618994,0.005797869,0.46016338,0.0013299106
6.0,4,0.010511184,0.0018324738,0.21519226,0.048467427,0.45481288,0.022384027,0.22829342,0.0007142506,0.01759506,0.00019700686
6.0,4,0.0022721596,0.0007963117,0.05058371,0.019468073,0.8083842,0.006718032,0.11039787,0.0004981766,0.0007647764,0.000116755305
5.0,0,0.7819945,8.262154e-05,0.05879501,0.0068735164,0.013464233,0.0016662562,0.0015046358,0.0012559337,0.13407108,0.00029217947
0.0,4,0.0035703506,0.0071087563,0.364314,0.059456185,0.49577072,0.014006485,0.033713434,0.012601633,0.008463937,0.0009945378
8.0,9,0.089031614,0.0374858,1.7621536e-05,3.2743636e-05,1.7213882e-06,9.300511e-06,3.053848e-05,1.1342753e-06,0.0046495507,0.86873996
7.0,4,0.0011296694,0.0008871334,0.03714964,0.11372822,0.63601476,0.0768583,0.10157075,0.032101545,0.00021903045,0.00034086898
4.0,6,0.0018995011,0.0005770263,0.06463804,0.29554603,0.00550783,0.032226756,0.584357,0.0012331455,0.011390328,0.0026243555
1.0,8,1.3013785e-05,0.008992924,5.4059495e-07,9.478743e-06,9.8071354e-08,5.750966e-07,5.1963845e-08,3.8125705e-07,0.9900995,0.0008834364
8.0,5,1.28046995e-05,1.4944384e-06,0.0013166845,0.4901627,5.71235e-05,0.5066449,0.0014309948,0.0003289209,3.9384006e-05,4.945949e-06
6.0,7,0.0033700296,4.4541463e-05,0.020563344,0.02152401,0.0039676134,0.2568171,0.00019603889,0.6932432,1.3633723e-05,0.00026049392
2.0,6,0.0018202133,0.0007222116,0.4327585,0.012739046,0.053611357,0.002060087,0.4951733,3.927699e-05,0.0008685627,0.00020757019
2.0,4,0.024018507,0.0046562045,0.07300275,0.028602978,0.8206969,0.005669495,0.028218763,0.0021708736,0.011851759,0.001111689
8.0,2,0.14491332,0.00057649205,0.4288493,0.055519376,0.3433847,0.0029166185,0.00044690698,0.010404087,0.0127719045,0.00021730796
3.0,8,0.0009473104,0.0006215843,7.78679e-05,1.0999828e-05,2.2201666e-05,2.4948044e-06,6.851493e-07,8.305039e-06,0.99817085,0.00013765196
0.0,7,1.9986922e-07,3.1884305e-08,2.835015e-07,5.710335e-07,0.00013964417,1.5265008e-05,4.1409143e-10,0.99984396,1.3337035e-09,2.0893495e-08
4.0,6,2.8274007e-05,8.107935e-06,0.0200822,0.12087159,0.0055620223,0.06756406,0.78468025,0.000984285,0.0002073539,1.1777821e-05
4.0,0,0.9880926,3.1199263e-05,0.006818115,0.0001456923,0.00049749704,3.2021784e-05,5.4778713e-05,7.972548e-06,0.0041858484,0.00013420651
4.0,8,0.015851693,0.1836383,0.0022795845,0.0015572613,0.0011073336,0.0003548303,0.00026125583,0.00026207135,0.7575194,0.03716819
8.0,1,0.034180157,0.8689574,9.436726e-05,5.757205e-05,0.0001655941,1.8844836e-05,1.0139197e-05,5.7028876e-05,0.07329319,0.023165688
7.0,1,0.00032187204,0.6830274,2.6267108e-07,8.6166665e-06,4.042808e-08,1.0167598e-06,2.6042433e-06,8.899986e-08,0.0004230109,0.3162152
1.0,5,0.006456034,0.0020968493,0.1450743,0.27490848,0.02396371,0.5007238,0.04027204,0.004125082,0.001580315,0.0007993866
3.0,3,0.00050654507,0.00016309886,0.023395702,0.77833825,0.08550387,0.070301756,0.03755298,0.0027518077,0.001412005,7.402806e-05
7.0,0,0.38933012,0.27022925,0.027912725,0.025448482,0.009984896,0.030424714,0.0012994532,0.12791415,0.03539179,0.08206441
4.0,4,0.00040056312,0.011672401,0.377609,0.037923727,0.473845,0.024265364,0.05788689,0.014533986,0.00087835477,0.0009846651
8.0,0,0.9988065,0.0002508194,0.0004436488,3.355955e-05,6.3073516e-05,1.6181797e-06,2.7375621e-05,4.2638963e-08,0.00019680394,0.00017655951
4.0,1,0.00036447734,0.5434616,5.1338566e-07,1.5176877e-06,1.0022686e-08,5.7372322e-08,6.607262e-08,1.17969414e-07,0.005727516,0.45044413
7.0,6,0.15457685,3.2025662e-05,0.0980473,0.035828054,0.012038195,0.0029710035,0.6862068,1.7504088e-05,0.0100210905,0.00026112187
8.0,5,0.00075735775,8.5767875e-05,0.019151121,0.12033847,0.31113586,0.46890238,0.017454008,0.062097974,6.460197e-05,1.2561533e-05
7.0,7,0.008919636,0.00114304,0.44459254,0.06299069,0.010846599,0.008656631,0.00021906552,0.45571285,0.0018668228,0.0050521144
0.0,7,0.00031060548,1.7818455e-05,3.6721924e-06,0.00011572581,0.00046009745,0.00052258006,1.5781279e-07,0.99845076,2.2298469e-05,9.638825e-05
0.0,7,9.8465614e-05,0.00019084872,0.00039410274,0.0007804463,0.025964027,0.003240827,3.518871e-05,0.9690356,4.0662722e-05,0.00021988728
6.0,4,0.00021836592,0.00026494646,0.041326877,0.0039733974,0.928026,0.0009838821,0.023493273,0.001608942,9.0068395e-05,1.4289211e-05
0.0,3,0.0009882675,4.2517237e-05,0.20235743,0.6553336,0.018566795,0.11536887,0.0014057597,0.0054306006,0.00043550314,7.071007e-05
6.0,0,0.9188328,0.011762657,0.0039672344,0.00038339538,0.00093287515,5.3988297e-05,0.0006124296,8.032959e-06,0.05767232,0.005774279
4.0,6,0.005667141,0.00075384596,0.10450186,0.016239025,0.106583215,0.0030078993,0.7601387,7.831649e-05,0.0027795846,0.00025043642
9.0,6,5.1670497e-05,0.00013054615,0.0004622361,0.016157776,0.010902511,0.0030842302,0.9690973,7.4270206e-06,9.738407e-05,8.941047e-06
4.0,6,0.00020867087,2.5403819e-05,0.09994355,0.038061682,0.011177969,0.0075071137,0.8420974,0.0002029982,0.0006382534,0.00013694423
2.0,6,0.00017321389,1.2596958e-05,0.0009981712,0.018539539,0.0005863336,0.0014399561,0.977998,9.016795e-07,0.00024147234,9.783276e-06
8.0,5,0.000178117,0.00017653195,0.043973006,0.019002095,0.00060190645,0.47078958,0.00015543369,0.46242827,9.228073e-06,0.0026858698
0.0,2,0.0040074848,0.0006970878,0.6602643,0.09032131,0.0015909349,0.2323664,0.0056861998,0.0039822487,0.00018158472,0.000902368
1.0,3,0.00016467377,0.00018377959,0.00034974024,0.8212535,0.010075905,0.14656626,0.00025828247,0.021120152,1.8919602e-05,8.805416e-06
8.0,1,2.3175824e-05,0.98706436,9.1439215e-06,8.461472e-06,5.2400865e-06,1.4309297e-06,3.206358e-06,2.37743e-05,0.00018074748,0.012680474
6.0,0,0.8683498,0.00013117143,0.06222804,6.970635e-05,0.00018948603,5.629909e-06,1.4305576e-05,3.30196e-06,0.06888427,0.00012428101
5.0,7,0.011392894,0.028194308,0.0059535275,0.06548945,0.29452074,0.09615822,0.01848547,0.38532734,0.0014163988,0.09306157
2.0,9,0.04344809,0.0019556931,0.07929629,0.20216346,0.0036912062,0.04060816,0.0786129,0.0031639417,0.08814675,0.45891348
3.0,1,3.6274025e-05,0.9989272,9.727863e-06,1.0416874e-05,1.3941942e-06,9.545055e-07,5.0338135e-06,3.877034e-06,0.00011284222,0.0008923001
9.0,4,7.1136514e-05,0.00079114595,0.010240913,0.009897293,0.71165836,0.012889012,0.24653408,0.00779101,8.60255e-06,0.00011839583
3.0,7,0.0011904982,4.5867404e-05,0.05215274,0.056910817,0.118809685,0.03376357,0.0004921659,0.73579836,0.00022776595,0.0006085984
2.0,1,4.6398625e-05,0.88723546,5.659765e-06,6.7075935e-06,1.5614663e-06,9.889098e-07,3.6635636e-06,1.2913846e-05,0.0003044394,0.11238213
2.0,1,5.831144e-05,0.79476714,2.0233158e-07,3.918623e-06,8.271558e-08,6.1942393e-07,1.0669988e-05,5.736548e-07,1.01699425e-05,0.20514835
1.0,0,0.51856524,8.577167e-05,0.39873484,0.017885959,0.0133343935,0.0018153666,3.262581e-05,0.045341495,0.00020378156,0.0040004905
0.0,1,0.0004782229,0.9518293,4.843887e-05,0.00019322809,4.8494358e-06,3.5721692e-05,2.8725119e-05,6.681115e-05,0.013657887,0.033656765
5.0,4,0.006097631,0.00032247763,0.007732594,0.011167611,0.96698374,0.0024604371,0.001103791,0.0015395511,0.0025824388,9.736996e-06
8.0,6,0.0029962673,0.0012303935,0.02155552,0.12681541,0.2360108,0.123022765,0.3471067,0.13893841,0.0007781871,0.001545506
8.0,3,0.012397954,0.02038336,0.15405792,0.593413,0.05703762,0.13724235,0.009319471,0.005679357,0.0019913614,0.008477653
6.0,7,2.688643e-05,5.3976655e-05,0.0055625807,0.0020141096,0.45684564,0.011719909,0.000360113,0.5233788,4.498198e-06,3.3589648e-05
3.0,7,0.0012071587,0.0024268613,0.095270626,0.0895788,0.24963553,0.083367415,0.031958744,0.44504365,0.0003651028,0.001146055
1.0,8,0.0510897,0.00022280596,0.0035379427,0.031607486,0.00094438664,0.0017683591,0.020675493,6.674433e-05,0.88960415,0.00048280478
2.0,6,5.5672226e-05,0.0007413579,0.0004027502,0.04999469,0.0005248208,0.004139206,0.9436808,1.2676396e-06,0.0003721159,8.733598e-05
0.0,6,0.0003708462,0.0002424621,0.013309496,0.22486204,0.003626043,0.00924212,0.74626666,0.00012673992,0.00054686936,0.0014067548
2.0,1,0.0037074718,0.7760508,0.00092541374,0.005615753,0.00044208992,0.0011584674,0.0008353324,0.0001715869,0.20263708,0.008455962
2.0,2,0.105162725,0.000425831,0.53313696,0.02865724,0.21840334,0.0020967885,0.10948444,0.0003741289,0.0012182248,0.0010403327
2.0,7,6.714304e-05,0.00019263121,0.0030678576,0.00032187774,0.0067497725,0.0043982635,3.0810294e-05,0.98159504,1.4786938e-06,0.0035751457
1.0,3,0.02018619,0.016116243,0.05149327,0.3287102,0.2781646,0.15358122,0.01765546,0.116503626,0.014472645,0.0031165183
6.0,3,0.08754332,0.0014250437,0.16120274,0.34000883,0.010752641,0.15762246,0.028772129,0.005383955,0.18194139,0.02534743
8.0,9,0.00024862017,0.12869059,5.087302e-05,0.0005195859,8.491501e-06,3.261896e-05,0.00038220975,0.00013939851,0.00024196297,0.8696856
0.0,8,0.00044740274,0.0031004813,0.00012481844,5.116758e-05,1.1813477e-05,2.125867e-06,4.1162225e-06,1.4271418e-06,0.9961422,0.00011448567
4.0,3,0.0027203935,0.0029340612,0.010867448,0.6041325,0.026335815,0.0982522,0.23608543,0.008104082,0.009862874,0.0007052843
1.0,3,0.0023561434,4.1127583e-05,0.010652151,0.5594616,0.008202584,0.41178,0.0010881213,0.005988647,0.00038220175,4.7424044e-05
3.0,2,0.17346536,0.0015626169,0.46751204,0.12179235,0.04572306,0.08595434,0.09368134,0.0010542712,0.008676894,0.0005776866
5.0,7,0.09395326,0.0036381746,0.03293425,0.038409352,0.031207321,0.039970927,0.00022844736,0.7400831,0.0028018616,0.016773352
0.0,3,0.003191103,0.00023564929,0.07133489,0.58889496,0.12689559,0.041887697,0.010941722,0.15061224,0.003843294,0.002162784
1.0,0,0.913603,0.004282878,0.00021838374,7.5525684e-05,8.98515e-06,1.8249688e-06,3.2370193e-05,7.250043e-09,0.08154064,0.00023636816
5.0,4,0.025125124,0.0008530254,0.03114095,0.09740667,0.6262698,0.08098719,0.007981027,0.12834282,0.0012251487,0.0006682288
2.0,0,0.9735692,9.828443e-06,0.021370513,3.42621e-05,0.0001958692,1.9577953e-06,1.2072013e-05,6.407128e-07,0.004791545,1.41038445e-05
8.0,2,0.059320465,0.0015268296,0.39780024,0.037349172,0.34864166,0.032493908,0.020757264,0.053721126,0.044550493,0.003838724
2.0,2,0.012342816,0.0072593517,0.61610144,0.01474264,0.008117057,0.081975155,0.00040573056,0.25061035,0.0013708369,0.007074613
