gt_obj_id,pred_obj_id,airplane,automobile,bird,cat,deer,dog,frog,horse,ship,truck
4,4,0.009273974,0.00074432784,0.09318027,0.05915636,0.7716787,0.03114671,0.008754603,0.02495906,0.0007284098,0.00037761158
0,7,0.024931712,0.0015239469,0.09343021,0.2606647,0.021539913,0.13057616,0.011910034,0.45151204,0.002186302,0.0017249446
6,6,0.00011646516,9.128878e-06,0.033379924,0.09113964,0.0040250146,0.009319292,0.8599093,0.0008259735,0.0006974481,0.00057776575
6,6,0.00019120034,1.2263019e-05,0.14888065,0.017871207,0.065690964,0.0017963203,0.76505566,0.00021262855,0.0002666212,2.2611679e-05
8,1,0.033320665,0.4347398,0.0058294795,0.011097844,0.0031082549,0.035819497,8.3308e-05,0.008942631,0.1504029,0.3166556
2,2,0.005878275,2.271978e-05,0.5409042,0.02573223,0.043649342,0.016775062,0.3657399,0.0005638813,0.00062479754,0.000109604625
7,5,0.0010792733,0.00029591442,0.010455251,0.20814355,0.01535934,0.41206843,0.00052201375,0.34888422,0.0007541422,0.002437802
9,8,0.0007458177,0.1266049,2.3921813e-05,0.0016896666,3.1253858e-05,0.0017554597,5.2222717e-06,7.558441e-05,0.62811255,0.24095564
5,5,0.009469353,6.83527e-05,0.013526924,0.35358036,0.12525089,0.40705806,0.0005713733,0.08995557,0.00037519314,0.00014388426
9,9,0.0016008363,0.43327102,0.0009413363,0.0022526272,0.0002015027,0.00041023365,0.0003604454,0.00036869253,0.0037613166,0.5568321
4,5,0.0045652185,0.00019399301,0.23226756,0.09128252,0.16348426,0.34791815,0.066535294,0.093367964,0.00020451228,0.00018054979
6,6,1.1594985e-05,3.993241e-06,0.0041785343,0.003870831,0.01364755,0.0007466073,0.977477,5.15273e-05,8.654611e-06,3.695815e-06
7,7,0.0016209712,0.00027032476,0.0058717406,0.0037400015,0.0063877343,0.015874693,5.588648e-05,0.9651218,4.80898e-05,0.0010088104
8,8,0.042331148,0.00056545367,0.0005345216,0.0009852643,0.00022999312,3.1724358e-05,0.00024151114,6.6807424e-06,0.95425147,0.00082228
4,3,0.029378118,0.0004289275,0.22124438,0.22452591,0.11115812,0.17212208,0.044588894,0.16248092,0.016331049,0.017741537
5,5,0.0032856173,0.00012540584,0.18851888,0.12838401,0.07212445,0.47661057,0.008459423,0.12063117,0.001099949,0.0007605589
2,3,0.0088269655,6.665138e-05,0.039843336,0.6075181,0.008173412,0.2452792,7.101061e-05,0.08858913,0.0013887652,0.0002434895
8,8,0.09784511,0.00039586212,0.10182208,0.007984327,0.021989493,0.0026385246,0.00052080693,0.007145426,0.750868,0.00879034
4,4,0.0019682625,3.9673745e-05,0.2086252,0.15162396,0.37645623,0.06525473,0.18738212,0.0076050833,0.0008758476,0.0001689968
6,6,0.0020249607,0.000121878395,0.16277076,0.01100041,0.058234066,0.002593161,0.76170266,0.0010292517,0.0003621843,0.00016054782
8,8,0.003038194,0.044953357,0.00036033592,0.0013530063,0.00031370696,0.00021980349,6.687562e-05,7.1734816e-05,0.9433827,0.0062402803
2,2,0.003540054,1.2014752e-06,0.9178262,0.0031388064,0.016690237,0.0014232539,0.05694445,3.8622522e-05,0.00038167863,1.54952e-05
7,7,0.00028374096,1.2697416e-06,0.0006163831,0.0001896753,0.003946191,0.0013958496,8.619622e-06,0.9934575,5.7047037e-06,9.504023e-05
5,5,0.00040612213,0.00012824776,0.002138723,0.14977902,0.061861686,0.7422199,0.039754245,0.003009177,0.00048862543,0.00021424207
3,0,0.3026194,0.000792512,0.25496402,0.14296842,0.078789346,0.10203497,0.057033535,0.028832681,0.019159215,0.01280579
1,1,0.005458471,0.6485446,0.0011000644,0.0040665506,0.0007646078,0.0012019892,0.0006357916,0.0011673596,0.30608758,0.030973013
8,8,0.000298097,0.28964102,0.0002280416,0.01523296,3.5528432e-05,0.0003922578,0.0011917332,2.7347261e-05,0.677669,0.015283992
8,8,0.02528483,0.00012807685,0.01953774,0.01227642,0.010008311,0.0038323996,0.0010165632,0.004541373,0.9200553,0.0033190195
4,4,0.005493071,0.0001439919,0.23714705,0.18156423,0.4319605,0.10607463,0.006936301,0.029355967,0.0008703099,0.0004539585
1,1,0.030405054,0.62942934,0.02873725,0.053346857,0.006360252,0.017891532,0.0024018602,0.013627292,0.1522958,0.06550481
4,4,0.0009393102,0.00018924438,0.017624157,0.022878572,0.8126363,0.027136058,0.046926428,0.07041109,0.0001628227,0.0010960702
2,3,0.036674872,0.0018124421,0.25463608,0.3381173,0.02477787,0.109895214,0.0030921046,0.105099976,0.10299927,0.022894794
1,0,0.40568575,0.2237121,0.16384761,0.0066957623,0.035470527,0.009759473,0.00169349,0.1251815,0.006867012,0.02108676
5,3,1.1759774e-05,6.7780916e-06,0.00023942969,0.5053152,5.03638e-05,0.49329546,0.00020332958,0.0007068385,0.00012210489,4.874449e-05
9,9,0.12235484,0.3189429,0.016907264,0.0034897118,0.00047096732,0.008836543,0.00018574744,0.003833925,0.007033302,0.5179448
3,3,0.0013407259,0.001535339,0.010608909,0.51010203,0.10969467,0.21841201,0.026946895,0.11484143,0.0038162016,0.0027017677
5,3,0.0014719047,0.0052950205,0.0020080945,0.6068346,0.1500063,0.1658967,0.0042741485,0.056073323,0.0015262695,0.0066137533
6,2,0.002695194,3.2398402e-05,0.4992131,0.0494406,0.09940709,0.033689994,0.3127016,0.0013501125,0.0011988372,0.00027112212
9,2,0.10157981,5.9251463e-05,0.6794718,0.059654754,0.068260245,0.03125441,0.0015120107,0.022529304,0.031197874,0.004480506
6,2,0.0018743704,0.0003280437,0.33050185,0.04372138,0.30374607,0.18925719,0.07112916,0.057013825,0.00041375242,0.0020144205
8,8,0.016656686,0.00047344322,0.004868637,0.0056874226,0.0026940543,0.0017225962,0.0020506878,0.0019066512,0.95240283,0.011536968
3,0,0.42690817,0.00019566811,0.052599188,0.048705842,0.03278513,0.058152907,0.00058774796,0.37641877,0.00078097614,0.0028655613
6,6,0.0009628692,0.002079365,0.015885476,0.21133944,0.0029937746,0.067869246,0.6417277,0.0069523356,0.0006731379,0.049516577
6,4,0.0026605697,0.0097526265,0.03307776,0.11146416,0.5111678,0.022864535,0.19855623,0.10808101,0.00033125695,0.0020439469
7,7,0.00062146876,0.0024077606,0.014019978,0.015300258,0.1696194,0.068524875,0.00089105335,0.6940011,5.5820095e-05,0.034558292
6,4,0.0013769432,0.0001229962,0.10691779,0.020331284,0.79912144,0.028782502,0.021300862,0.020716175,0.0005939282,0.0007361549
2,2,0.0110258,6.295401e-05,0.5759261,0.041411996,0.24031733,0.039903775,0.064374454,0.023848208,0.0020695834,0.0010598353
7,3,0.00018822467,4.0218696e-05,0.10130966,0.41220546,0.0067764567,0.13515197,0.028038952,0.31571388,0.0002270659,0.0003480648
6,3,0.010760957,0.004345391,0.021570243,0.6956117,0.012312121,0.16873023,0.074189134,0.0068252045,0.002525805,0.0031292033
6,6,0.006924671,1.237247e-05,0.14247283,0.0065134605,0.08825751,0.0041171955,0.7505919,0.00043700394,0.00064377114,2.9326371e-05
4,4,0.0016477531,4.1948755e-05,0.13343838,0.012415453,0.78395414,0.018325381,0.034464493,0.014655499,0.0005714426,0.00048539485
8,8,0.0024910339,0.02475972,0.010791621,0.02890893,0.003620733,0.0033841152,0.0005040016,0.006285309,0.72333944,0.19591504
5,5,0.007939919,0.014078037,0.046192653,0.06999881,0.0012118187,0.7291216,0.0011115184,0.12540694,0.0026030529,0.0023355966
8,8,0.020991664,0.003046382,0.006210925,0.05890625,0.0016225708,0.009797591,0.0027537127,0.0013820673,0.8597376,0.03555127
6,6,0.00021403059,0.0011125056,0.038936444,0.12505412,0.17307921,0.09186636,0.5522781,0.017243497,5.7469195e-05,0.00015833454
3,5,0.0023301046,3.064885e-05,0.009947374,0.17568985,0.0059568444,0.58136684,0.16402955,0.009228983,0.0028281494,0.048591625
2,2,0.0025580754,9.992963e-06,0.7740504,0.046156924,0.05041935,0.02844288,0.097417,0.00039045198,0.0004711145,8.379015e-05
6,6,0.00078313524,2.0624328e-05,0.02313612,0.0021942342,0.05883184,0.0008381767,0.9140943,2.6981872e-05,6.7954985e-05,6.695106e-06
4,0,0.47932398,0.0079100905,0.0652874,0.023629563,0.07507628,0.0009148721,0.009245271,0.00084058574,0.2867255,0.051046405
3,4,0.0024873232,0.0009225636,0.132454,0.21489838,0.23231435,0.22921123,0.08466968,0.100377016,0.00049597694,0.0021695222
2,2,0.0011270735,1.8394312e-05,0.64644635,0.17307565,0.05446007,0.07989443,0.013957209,0.029147707,0.0017551581,0.000117966396
6,4,4.2502215e-05,4.299598e-06,0.018757168,0.0344641,0.7055659,0.005300116,0.23530777,0.00020315152,0.0003437829,1.1161054e-05
4,4,0.009695548,0.00041207625,0.08456345,0.0129730115,0.8468689,0.008261158,0.003826088,0.030241383,0.002385921,0.0007724735
6,4,3.5160912e-05,0.0011742519,0.01005063,0.081243634,0.7134799,0.014579581,0.16983557,0.008911293,0.00052025926,0.0001696886
9,9,0.00565591,0.0034543697,0.013525674,0.13417362,0.022396328,0.07438541,0.052442484,0.006430107,0.002485933,0.6850502
3,3,0.009732787,0.0010796364,0.1630639,0.60471797,0.04224971,0.15219826,0.0036329334,0.014868266,0.0070047593,0.0014518158
1,0,0.65635616,0.22346002,0.027123472,0.00980226,0.0012963995,0.006134513,0.000448532,0.002261101,0.022702517,0.05041496
3,6,0.077378705,0.00033257992,0.2255633,0.22773097,0.104942895,0.044097725,0.2505598,0.011912369,0.052991524,0.0044901525
6,6,6.6118155e-05,0.0002261233,0.010264017,0.0064148055,0.16413142,0.0009637568,0.8173688,0.00016404683,0.00035553926,4.5347013e-05
8,8,0.032923948,0.00044522344,0.0377636,0.02086885,0.015526161,0.0015198577,0.0073312805,0.0006994289,0.8766611,0.0062605315
3,3,3.3276774e-05,1.2581054e-05,0.000139638,0.82637924,0.00026692642,0.17270666,1.7167833e-05,0.00037433038,2.3201354e-05,4.6982856e-05
1,1,0.0007200411,0.79818356,0.000110248,0.0011249919,2.016652e-05,1.30693015e-05,0.0006572056,6.7286737e-06,9.208843e-05,0.19907193
0,0,0.94243455,0.0018136862,0.017794166,0.0008722177,0.0012265795,0.000135182,0.00011213267,7.931917e-05,0.035064593,0.00046762734
2,7,0.034237884,0.036382973,0.16135083,0.13829814,0.017795214,0.16684848,0.0020584483,0.37090835,0.003655914,0.068463735
4,4,0.0005895647,6.775695e-06,0.07286835,0.0072989254,0.7892051,0.0031904227,0.12563644,0.0011749273,2.2127584e-05,7.2894472e-06
1,1,0.00073308847,0.99139446,0.000109735265,0.00023636811,2.8092532e-05,3.733077e-05,1.0215149e-05,4.2901367e-05,0.006199153,0.0012085837
3,3,0.007179719,0.00038547357,0.0062545147,0.3937887,0.09485516,0.15979934,0.006415385,0.30153444,0.005708438,0.024078868
2,2,0.030509353,3.019079e-05,0.68569285,0.03878892,0.019972334,0.20112523,0.0033148231,0.0154262865,0.002893829,0.0022461752
7,7,0.0011206467,0.00035443853,0.018206704,0.010625265,0.05161892,0.014902353,0.0005159563,0.89885074,0.00016908703,0.0036359478
8,8,0.0013530195,0.0020664814,0.0011416118,0.0027941046,0.0015798643,0.00010994344,0.00022588077,0.0001407145,0.98408407,0.006504324
2,2,0.15445706,4.1339226e-05,0.83108944,0.0016215072,0.0077041243,0.00093842595,0.0035987252,7.347997e-05,0.0003870295,8.884483e-05
7,7,0.00063568813,6.0710594e-05,0.0006852242,0.00061830034,0.032977358,0.00095880334,1.880271e-05,0.96326405,1.3036721e-05,0.00076810917
6,6,0.000118796954,4.5622488e-05,0.020542802,0.01956545,0.036883175,0.009017979,0.91210574,0.0011742983,0.00043491722,0.00011125394
5,2,0.07446958,3.278322e-05,0.3527587,0.17334108,0.009806876,0.24756989,0.004162465,0.12578195,0.002519781,0.009556908
6,6,0.0041139824,0.00032768262,0.019563345,0.312773,0.011686832,0.05632351,0.56885797,0.0015532101,0.0033092294,0.021491172
7,7,0.03165074,0.00061599363,0.0031925067,0.0021658782,0.019121664,0.0028170415,2.3634997e-05,0.9388429,0.0003621927,0.001207609
0,0,0.8719732,0.001420811,0.013539237,0.0013734695,0.01395867,0.00069673714,4.6027602e-05,0.07096881,0.010073397,0.015949583
0,4,0.035476077,0.025310185,0.18579103,0.17817883,0.23483402,0.089407414,0.04121443,0.20188028,0.0032796976,0.0046281926
3,3,0.070886314,0.0006514727,0.19541867,0.47807145,0.04120346,0.18649587,0.00042371647,0.02448893,0.0012826638,0.0010774271
7,7,0.00022647128,1.720695e-05,0.00018773966,0.0010476211,0.0030955118,0.0024753173,1.07355245e-05,0.99271435,9.152654e-06,0.00021592613
2,2,0.32994598,0.00017108406,0.63968545,0.005792606,0.015486007,0.001535365,0.0038979666,0.0010843293,0.0023012857,9.989253e-05
9,9,0.0026240153,0.006965513,4.519913e-05,0.00011278202,5.1889205e-05,4.2952153e-05,6.7312058e-06,0.00039088784,0.00071088213,0.9890492
1,1,0.2815959,0.44643494,0.0010065427,0.00069365755,0.0018478908,0.00058578426,0.00059483736,0.0027689615,0.009967149,0.25450438
2,4,0.0002469322,1.2212198e-05,0.09174074,0.010878917,0.86173886,0.003740061,0.026462197,0.0050997087,5.776685e-05,2.2598086e-05
1,1,0.0025718894,0.7990257,0.0002656149,0.004874748,3.743615e-05,0.0018908111,0.00014838402,0.00041981135,0.030835137,0.15993047
5,5,7.939678e-05,3.2624964e-06,0.043099932,0.15248501,1.9348125e-05,0.78208804,0.0015513746,0.020643186,7.421227e-06,2.3058035e-05
8,8,0.2365273,0.0015843668,0.041274283,0.040989608,0.047217887,0.005132842,0.0020633002,0.12788153,0.47851264,0.018816274
7,7,2.0139287e-06,1.30767805e-08,9.766918e-06,9.771698e-06,0.00049133267,0.00011604948,6.050561e-09,0.99937075,1.0670957e-09,3.8192488e-07
2,2,0.010508292,0.00018539147,0.45088944,0.20037216,0.058510482,0.1405305,0.0063481173,0.12828358,0.0010881238,0.0032838804
4,2,0.022696987,0.00033019308,0.7551462,0.051224664,0.025085783,0.059696358,0.0022167808,0.07810815,0.0026462127,0.0028487167
5,5,0.0007314895,0.00067519525,0.02341818,0.2963779,0.015917294,0.64452875,0.006979865,0.010528238,0.0002811109,0.0005620079
1,1,0.039135985,0.8749863,0.0034757499,0.004847267,0.0031720046,0.0013763752,0.00028119763,0.0027777862,0.016683742,0.053263668
0,0,0.90999234,0.00045204945,0.0058087627,0.003628281,0.009525893,0.0003809071,7.6109456e-05,0.04572334,0.020310378,0.004101889
0,0,0.9986078,2.3360795e-05,0.00075779983,4.1383264e-05,0.00047300942,3.0285669e-06,2.8745095e-05,5.0725234e-06,5.675642e-05,3.14801e-06
7,7,0.0006206355,1.3449648e-08,6.287573e-05,7.765998e-05,6.456943e-05,0.0008331795,7.932668e-09,0.9983329,3.5461355e-07,7.7831955e-06
5,5,0.0012434131,0.00021961037,0.1911054,0.27303466,0.0027651489,0.46642515,0.008458644,0.05313244,0.0030985747,0.00051689765
4,4,0.00021565461,0.00010270675,0.004332993,0.002739027,0.97639084,0.0016121422,0.0006304296,0.013873487,2.8102948e-05,7.454452e-05
0,0,0.7052876,0.008039104,0.010945273,0.0012842378,0.015603517,0.00017334896,0.00012888567,0.003062312,0.24800915,0.00746664
3,7,0.16748784,0.008443094,0.053054113,0.031955097,0.2496303,0.013366738,0.0026143943,0.4376976,0.021967841,0.013783027
3,0,0.8039371,0.025185328,0.012742557,0.078333005,0.0028537046,0.0063888384,0.025475169,0.00034460053,0.02989804,0.014841707
2,2,0.013585971,2.8268846e-06,0.97320807,0.003911038,0.0023592932,0.005751658,0.0004001949,0.00044627365,0.00026788615,6.683366e-05
3,4,0.00026091628,0.0006754358,0.0010549201,0.40664205,0.46031037,0.04336113,0.0021156773,0.077628545,0.00080814376,0.007142806
2,2,0.0020060393,9.17498e-05,0.7127216,0.086252086,0.01837712,0.11800879,0.0040789903,0.05775743,9.481955e-05,0.0006114749
9,9,0.05339854,0.020151379,0.0020827695,0.004150259,0.002056572,0.0007874061,4.0115967e-05,0.14866409,0.0026693374,0.76599956
1,1,0.001012606,0.9684513,0.0028442303,0.004172457,0.00040951994,0.0008293099,0.0016842631,0.00023531716,0.0010786934,0.019282239
4,4,0.02365247,0.0026857436,0.0023609088,0.050172277,0.4546216,0.040032834,0.0020678132,0.42226434,0.0002761846,0.0018657455
7,7,0.021375407,0.003513738,0.014705059,0.01666927,0.17952816,0.019444793,0.0017545342,0.71562845,0.0069269203,0.020453766
2,2,0.005694838,9.673092e-06,0.7334236,0.014386321,0.17958921,0.0073603536,0.057748508,0.00046555634,0.001290402,3.15866e-05
5,5,0.002216357,9.124367e-05,0.2990206,0.03990782,0.009088073,0.6125765,0.017191423,0.017412,0.00019106563,0.0023049938
2,2,0.0016199971,1.4662905e-05,0.49528673,0.110673465,0.010080352,0.35174987,0.006165236,0.023055267,0.00046182465,0.0008926271
0,0,0.7495697,0.006629398,0.104387954,0.0028858716,0.027055088,0.0037353293,0.0023778898,0.02575162,0.027239455,0.05036765
2,2,0.013285459,0.0031468796,0.6005275,0.035828754,0.13584447,0.00078567956,0.20446923,0.0020067957,0.0025811547,0.0015240262
4,4,0.00032803608,0.0012354482,0.021135045,0.29110235,0.5132329,0.14302747,0.0098974,0.01986548,5.2565036e-05,0.00012332357
2,2,0.00084451196,4.2999534e-05,0.40577844,0.22376369,0.16039228,0.06887623,0.13298194,0.0039674127,0.0029594172,0.00039307887
5,3,0.00055087265,0.00064283854,0.14470905,0.46730453,0.014426572,0.26541057,0.007917549,0.08263666,2.6897196e-05,0.016374368
2,4,0.000458258,0.0001777744,0.13152099,0.01242435,0.7975077,0.0062465183,0.008631696,0.042736247,8.406122e-05,0.00021248583
2,2,0.1866568,0.0027002306,0.59264886,0.04791281,0.08179099,0.011305787,0.017325247,0.036901224,0.01118065,0.011577414
3,7,0.00043164272,1.136569e-05,0.0072292206,0.06509933,0.16601884,0.1992883,0.008369728,0.5529444,7.245762e-05,0.0005346831
4,4,0.123338394,0.008313757,0.1216967,0.03643092,0.27391037,0.027165705,0.001337275,0.17484285,0.046328407,0.18663563
3,3,0.004413278,0.0023343377,0.00579239,0.75054777,0.046075076,0.13866508,0.014738642,0.0074357674,0.024184963,0.0058126906
6,3,0.17124982,0.0040458185,0.020060364,0.5012207,0.06720489,0.047176525,0.12786835,0.032121815,0.006287783,0.022763906
1,1,0.0010638847,0.978626,0.00020327263,0.00015960302,5.436795e-05,4.013929e-05,2.5410738e-05,3.5891044e-05,0.0033005956,0.016490785
4,4,0.12898463,0.00023651084,0.16788255,0.06678877,0.53472817,0.042519726,0.037019365,0.0071946206,0.01410098,0.0005446575
9,9,0.002796368,0.0008075204,0.0006332464,0.0036835817,0.00063788804,0.00038444396,0.0011241004,0.0011585788,0.003910912,0.98486334
5,5,0.00055066776,0.00047490088,0.004747153,0.1156033,0.0013314435,0.86724085,0.0021945774,0.0038641477,0.0010992803,0.0028937222
1,1,0.0021161614,0.9367937,9.209248e-06,1.6553187e-05,2.093519e-05,3.5216785e-06,1.717798e-06,2.880548e-06,0.0012696551,0.059765574
9,4,0.050239623,0.0016395932,0.09641667,0.02282228,0.5787341,0.0055930144,0.20691615,0.015485947,0.0067402613,0.015412398
9,9,0.015891472,0.053511005,0.00013777826,0.00016556981,0.00018563765,3.7923113e-05,4.6845566e-06,0.00041914676,0.00784733,0.9217994
0,0,0.74147046,0.100088514,0.00069132715,0.00086449896,0.0007055996,3.6872658e-05,9.821857e-05,0.0011196162,0.13524722,0.019677632
4,4,0.0004829995,0.0009897278,0.0075892163,0.1548318,0.6560698,0.07657884,0.057503037,0.032648083,0.007780144,0.0055263923
6,5,0.038463354,2.099375e-05,0.13837186,0.24347158,0.023884742,0.49792612,0.026145864,0.010724098,0.017164515,0.003826925
9,9,0.00017060508,0.00381781,3.4900633e-05,0.00012161426,4.1651296e-05,3.030043e-05,4.903462e-06,0.00010687949,0.00035841396,0.9953129
7,5,0.026695544,0.0076387343,0.04419933,0.32242975,0.03864249,0.4042407,0.04786186,0.04955615,0.034971397,0.023764055
6,6,3.763977e-05,0.00072106504,0.10446226,0.10676852,0.06926895,0.0068469467,0.67124856,0.039442267,1.3462099e-05,0.0011903538
4,2,0.055067614,3.2130953e-05,0.45742834,0.071477905,0.15464242,0.022727698,0.2330134,0.002989635,0.0021005082,0.00052036264
4,4,0.021070685,0.020658392,0.08819168,0.15324005,0.39013314,0.065753475,0.026529482,0.21947312,0.0067260396,0.008223879
2,2,0.0030594764,1.3369106e-06,0.8433809,0.014821981,0.02025971,0.019679032,0.097708344,0.0003847524,0.0006459815,5.8456175e-05
7,7,0.0027736574,4.565987e-06,0.01242183,0.03933721,0.011639881,0.031270586,1.6181655e-05,0.90207225,0.00013785846,0.00032595065
9,9,0.046684515,0.2122788,0.0017131276,0.0018915543,0.0042806384,0.00021592423,0.00029712188,0.0004409078,0.2220388,0.51015866
1,1,0.006876312,0.97315997,0.00029525938,4.0828236e-05,0.00011685238,9.887319e-05,2.061279e-05,0.00064670324,4.4512206e-05,0.018700134
9,9,0.057625946,0.121736035,0.011945595,0.0037609944,0.0029060661,0.0018711224,0.00012121757,0.019323956,0.0027376565,0.77797145
2,2,0.00994858,0.00041032373,0.7510352,0.07704221,0.0040353276,0.048830718,0.0037256614,0.10305261,0.00037961954,0.0015397263
1,1,0.0014729708,0.8810934,0.012535904,0.016299658,0.00040931097,0.006239771,0.012447978,0.0008233879,0.0013617304,0.06731595
7,4,0.0040501496,0.0032478196,0.0935056,0.049890768,0.36638695,0.120511405,0.016643647,0.34431377,0.00020322698,0.0012466906
5,9,0.003664108,0.0066794744,0.020035844,0.019574393,0.034508828,0.12925993,0.00036736162,0.305075,0.002724165,0.4781109
9,9,0.0020992989,0.005562811,0.00010128956,0.0002787335,0.00013380605,0.0001528928,1.281602e-05,0.0009172798,0.0016816268,0.9890593
2,2,0.0013651275,4.328303e-05,0.75805026,0.030173464,0.1722818,0.017373286,0.014491345,0.0054338863,0.000593919,0.00019365338
0,0,0.97570986,0.0027668122,0.0061970344,0.0008944655,0.0032844318,0.00010423548,0.00024164945,0.00013226342,0.010326554,0.00034269912
4,7,0.0018122825,9.404966e-06,0.009582463,0.0003791434,0.14867853,0.0013906136,3.4976958e-05,0.837963,3.255445e-05,0.00011704886
9,9,0.0019439755,0.48766926,3.235511e-05,0.000114259004,3.1377178e-05,7.3501775e-05,1.0223778e-05,5.004285e-05,0.0032509265,0.5068241
9,1,0.0040451973,0.6294701,0.0008602351,0.0030663558,0.0001492815,0.0005529609,0.0012472556,4.9974056e-05,0.006623831,0.35393482
9,7,0.029132789,0.0010727565,0.0031794577,0.0045665605,0.008100982,0.009325111,9.401309e-06,0.6391958,0.0009834296,0.3044338
1,1,0.053516597,0.9381413,0.0006394154,0.00022765536,0.00019954464,4.2046275e-05,1.2538502e-05,1.6033273e-05,0.0019363194,0.005268584
7,7,0.0008644156,1.7273165e-05,0.00040423588,0.0005458416,0.008899596,0.0018362096,7.2642088e-06,0.9872219,9.819621e-06,0.0001935504
8,8,0.0108800195,0.0012402405,0.00029767276,0.00030253493,0.00054572895,2.447283e-05,1.1111094e-05,4.626432e-05,0.98621756,0.00043440977
8,8,0.14622942,0.00023794759,0.023533024,0.0036747302,0.012141978,0.00029910268,0.0042487714,0.0010152595,0.8076689,0.00095092034
3,5,5.4437212e-05,2.40487e-05,0.0018848862,0.10648622,0.00014393995,0.888013,0.0012092626,0.0020644625,2.364815e-05,9.612896e-05
7,7,0.0030992466,0.0022656394,0.0029833629,0.012524423,0.06320069,0.008497947,0.0009707107,0.8947755,0.00017575665,0.011506711
8,8,0.0010472935,0.0013381344,0.00013837972,0.001014359,0.00025676537,0.000118184806,2.524679e-05,7.917975e-05,0.9744322,0.021550313
6,2,0.23985894,0.026907839,0.350286,0.03771859,0.06445689,0.029882248,0.0400192,0.17045262,0.0037443545,0.036673363
7,5,0.004275431,3.4053417e-05,0.011112089,0.1815488,0.0060256333,0.7655673,0.00074925134,0.014458431,0.015793877,0.0004350909
7,7,0.00045251558,1.6290287e-05,0.0009483089,0.0012321394,0.0058001843,0.0026498523,0.00019086852,0.98816395,1.1062293e-05,0.00053486234
3,3,0.002044521,0.0009137867,0.035925128,0.4986678,0.0257577,0.26785353,0.0014817738,0.16555522,0.00041618646,0.0013842942
7,7,1.8632905e-05,1.0943331e-05,9.107558e-05,0.0022682592,0.012352841,0.009155516,2.8630366e-05,0.976005,2.9448563e-07,6.88393e-05
5,5,0.00032166595,2.2888686e-05,0.00013300966,0.2989725,0.00016119344,0.6996501,1.9771156e-05,0.00059806666,3.47027e-05,8.614694e-05
1,8,0.0036993283,0.300928,0.0072894613,0.0379441,0.03419272,0.0020301233,0.023119392,0.0014033028,0.5431335,0.04626013
5,5,0.0012114662,0.00051575666,0.0021310095,0.14963873,0.0024168696,0.8399283,0.00028890013,0.0010876058,0.0017385206,0.0010427154
3,2,0.009636312,1.4578064e-05,0.69904745,0.11399035,0.07716874,0.05469919,0.0177719,0.02221515,0.004221204,0.0012351247
7,7,6.715127e-05,1.6836399e-05,0.0010873523,0.0016875342,0.0476143,0.009100266,0.00031991626,0.9400473,9.875889e-07,5.8405945e-05
1,9,0.0009784573,0.45827702,1.3561913e-06,1.2784004e-06,6.297599e-06,1.3861338e-06,1.8606595e-08,1.3177541e-06,0.00017038571,0.54056245
6,6,0.00025537357,0.0005384547,0.013000661,0.0062693306,0.0073331906,0.00057195703,0.9713283,0.00036462102,0.00021138892,0.00012664619
2,2,0.012609498,3.5311432e-06,0.87632126,0.023403637,0.012897713,0.07011189,0.0009731179,0.0030371214,0.00047497064,0.00016727953
6,5,0.005273675,0.0034362632,0.26167244,0.14658038,0.008177708,0.39654976,0.013207634,0.13997374,0.0062468103,0.018881615
4,4,0.00025325385,1.5168923e-05,0.07937667,0.010431869,0.7884608,0.007324001,0.11369831,0.0003409961,9.013852e-05,8.822904e-06
9,9,0.013326444,0.25081524,0.00042283136,0.0005562049,0.0016276591,0.00033876192,6.968671e-06,0.0014561099,0.0042733136,0.72717655
5,7,0.007637202,0.0033394229,0.023483733,0.03295063,0.38585883,0.040848568,0.0020233965,0.50100565,0.0008439124,0.0020086672
6,6,0.00065560103,0.00012611554,0.1903407,0.114365816,0.27228394,0.0377281,0.3717153,0.010941648,0.0010714557,0.00077138696
3,2,0.0046368903,0.00016654347,0.35265073,0.23071302,0.054610074,0.3017906,0.040124767,0.014364056,0.00056750386,0.00037579786
9,9,0.004730461,0.007868224,2.2167207e-05,0.00015024215,3.0068753e-05,1.8411678e-05,3.6278834e-05,0.00048421073,0.00014888428,0.986511
9,9,0.004386701,0.06493892,0.001517143,0.006827401,0.0013272531,0.0056526,0.00013919742,0.0024312572,0.008307821,0.90447164
9,2,0.19725312,0.0076331603,0.20320304,0.12838398,0.09375717,0.02125197,0.0020849435,0.15367173,0.11573763,0.07702333
7,7,0.00028061395,3.982224e-06,0.0016073638,0.0011220009,0.0030674061,0.0062507745,3.9592765e-06,0.98726815,6.1688247e-06,0.00038976295
6,6,0.0016312065,0.00023602424,0.0661513,0.012113425,0.20127107,0.0019424057,0.71380323,0.00021809904,0.0024478952,0.00018535633
1,1,0.0009949056,0.9689883,0.012050006,0.004784755,0.00046568466,0.0020897146,0.0033192104,0.0017187811,0.0001835295,0.005405028
8,8,0.02102729,0.03814683,0.007928804,0.039613947,0.0013499522,0.06388731,0.00030912578,0.013226228,0.79989773,0.014612823
4,6,0.016422467,0.0012533035,0.10250181,0.04745619,0.28631315,0.020695176,0.32083607,0.19212863,0.0034459473,0.008947324
4,2,0.0014863601,9.5847345e-06,0.57941663,0.03789909,0.1978249,0.15043199,0.029188935,0.0030328166,0.00057314016,0.00013659151
